commit_object_id,event_id,message_text,cm_type,cm_scope,cm_breaking,category
57155,57153,"fix(security): block CGNAT/mesh ranges in SSRF guard; close QQ media redirect-to-internal

Two SSRF gaps in the channel media-fetch path:

1. channels/utils._is_private only checked is_loopback | is_link_local |
   is_private. ipaddress.is_private is False for RFC 6598 shared address
   space (100.64.0.0/10 — the default Tailscale/mesh range), so those hosts
   passed validate_url_target and every channel (QQ, DingTalk, NapCat,
   Telegram, channelsui) would fetch them as media. Switch to
   `not addr.is_global or addr.is_multicast`, which blocks all
   non-globally-routable ranges uniformly and also closes an IPv4-multicast
   gap (is_global is True for multicast). Matches web_reader_tool._url_allowed.

2. qq._read_media_bytes validated media_ref once, then fetched with
   allow_redirects=True. media_ref is agent-controlled (from msg.media, which
   is routinely influenced by untrusted external content), so a public URL
   returning 302 -> http://169.254.169.254/... would be followed unchecked and
   the internal body uploaded as a media attachment. Set allow_redirects=False
   and fail closed on 3xx, mirroring napcat.py. (The separate inbound download
   at qq.py:618 fetches a trusted QQ CDN URL and is intentionally left as-is.)

Adds agent/tests/test_url_target_security.py covering both fixes. The central
guard (validate_url_target / _is_private) previously had no tests at all.

Co-Authored-By: Claude <noreply@anthropic.com>",fix,security,False,bug_fixes
58216,58214,updated index.html,other,,False,other
58249,58247,updated readme.md,other,,False,other
58451,58449,update en.json again,other,,False,other
62231,62229,2026-0619 修改 task 1,other,,False,other
62240,62238,2026-0619 進行到  Task 3,other,,False,other
62297,62295,"feat: add scheduled research job data model and CRUD API

Implements the first slice of issue #254 (scheduled execution of agent
prompts and backtests): a durable ScheduledResearchJob data model and
ScheduledResearchJobStore with crash-safe atomic persistence (write-temp
+ fsync + replace + fsync-dir), mirroring src/live/runtime/jobstore.py.
Wires three new API endpoints to api_server.py (POST /scheduled-runs,
GET /scheduled-runs, DELETE /scheduled-runs/{job_id}). Execution wiring
is intentionally deferred to a follow-up PR once the schedule types and
output channels are confirmed. 24 unit tests included.

Refs #254",feat,,False,feature_work
63502,63500,"fix(api): require auth for settings writes

Signed-off-by: hinotoi-agent <paperlantern.agent@gmail.com>",fix,api,False,bug_fixes
63578,63576,test: cover session shell tool opt-in boundary,test,,False,tech_debt
64228,64226,"fix(loaders): include requested yfinance end date

Signed-off-by: gyx09212214-prog <gyx09212214@gmail.com>",fix,loaders,False,bug_fixes
64343,64341,"feat(frontend): add backtest report library

Signed-off-by: Kenny Zhou <l.w.r.f.42@icloud.com>",feat,frontend,False,feature_work
64440,64438,"feat(frontend): add backtest report library

Signed-off-by: Kenny Zhou <l.w.r.f.42@icloud.com>",feat,frontend,False,feature_work
64534,64532,"feat(cli): add `vibe-trading resume <session-id>` and exit session-id display

Exit interactive CLI shows the session ID so users can copy-paste
`vibe-trading resume <id>` to resume later. The resume subcommand
loads a specific session by ID and enters the interactive loop with
full history — messages are persisted through the existing
_run_one_turn / _append_message path.

Signed-off-by: zwrong <1003912034@qq.com>",feat,cli,False,feature_work
64585,64583,"feat(i18n): add Chinese (zh-CN) internationalization

- Install i18next + react-i18next + browser language detector
- Create i18n config with zh-CN as default language
- Add en.json and zh-CN.json with 200+ translation keys
- Translate 20 frontend components (pages, layout, chat, charts)
- Add language switcher in sidebar footer
- Professional financial terminology: 夏普比率、最大回撤、卡尔马比率
- Technical terms kept in English: API, MCP, OHLCV, Alpha
- Build passes with no TypeScript errors",feat,i18n,False,feature_work
66150,66148,"M3: accept iter 585 baseline (ann 23.56% / win 0.5238 / score 276.92)

User accepted iter 585 as the practical best. per_trade_stop_loss_pct set to
100.0 in the mutable (effectively no-op) to keep the new schema in place
while minimizing the post-schema regression (22.78% would result if
per_trade_stop defaulted to 5.0).

Schema v2 (proposal f8ac736) is committed and remains in place. The 3 new
mutable params (per_trade_stop_loss_pct / per_trade_take_profit_pct /
rr_min_filter) and 2 new gates (false_ignition_miss_rate_max /
per_window_r2_min) are documented in program.md and enforced on every
iteration.

30% ann goal formally abandoned per user directive; iter 585 is the new
ceiling. Next: a team audit to investigate why 30% ann is unreachable
in the v47 schema.",other,,False,other
66166,66164,M3: include proposal text refinement + uv.lock from research run,other,,False,other
66230,66228,Promote ztrade V47 strategy to paper simulation,other,,False,other
66684,66682,"docs(openspec): mark tasks 2.1-2.7 complete

Co-Authored-By: Claude Opus 4.7 <noreply@anthropic.com>",docs,openspec,False,docs
67036,67034,"feat(stage1): refactor factor_extended.py to support dynamic candidates from stage0

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>",feat,stage1,False,feature_work
67068,67066,docs(pipeline): add Stage 0 factor discovery documentation to PIPELINE.md,docs,pipeline,False,docs
67132,67130,"fix(stage3): apply per-role window overrides for regime/oos runs

Every run (base, bull, bear, neutral, oos_2023, oos_2024) shared one
build_run_config() call with cfg.period from today, so all six
backtests landed on the identical 2-year window and produced
identical metrics — defeating the whole purpose of carving regime
and out-of-sample buckets in strategy_runs.json.

Changes:
- list_pending_runs() carries a role string per pending run: ""base"",
  the regime label (bull/bear/neutral), or the oos run_name itself
- load_regime_windows() reads regime_<short>.json breakdown and
  returns the longest contiguous date span per regime label
- apply_run_window_overrides() rewrites config_dict.start_date /
  end_date by role: regime → its longest contiguous span;
  *_oos_YYYY → YYYY-01-01..YYYY-12-31; base → unchanged
- _run_backtest_for_run() threads role through and applies the
  override before _setup_run_dir copies config.json into runs/<id>/

ETH verification: 6/6 runs now land in distinct windows (bull
2025-07-10..2025-11-02, bear 2024-06-18..2024-11-07, neutral
2024-05-25..2024-06-17, oos_2024 full year, oos_2023 empty because
factor parquet only covers 2024-05-25 onward). Sub-window trade
counts are 0 with the current strict 20/80 entry thresholds — that
is now legitimately stage-4's problem, not a window-aliasing
artefact.

Co-Authored-By: Claude Opus 4.7 <noreply@anthropic.com>",fix,stage3,False,bug_fixes
67428,67426,"feat(lib): add derived_factors module with basis/funding/OI factor families

Pure-function module with rolling-z, momentum, and divergence factors for
perp-derived signals; 14 unit tests covering correctness, index alignment,
and no-look-ahead guarantees.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>",feat,lib,False,feature_work
67691,67689,"feat(frontend): i18n support + UI component cleanup

- Add i18n display module for internationalization
- Refactor and simplify chat components (WelcomeScreen, RunnerStatus, MandateProposalCard)
- Clean up chart components (CandlestickChart, EquityChart, CorrelationMatrix)
- Update page components (Agent, AlphaZoo, Compare, Settings, RunDetail)
- Update tests to match component changes
- Minor fixes to formatters, api, layout, and router",feat,frontend,False,feature_work
68465,68463,"Merge pull request #1 from yimtheppariyapol/feat/deepquant-on-pilot-cockpit

feat(investment-os): DeepQuant on-pilot cockpit",other,,False,other
68586,68584,"fix(ui): show session spinner regardless of active session

The sidebar spinner was gated on agentSessionId === activeSessionId,
so navigating away from /agent caused the spinner to disappear. Now
each session in the list checks agentSessionId === s.session_id
independently, so the running session shows its spinner even when
you're on a different page (Home, Correlation, etc.).",fix,ui,False,bug_fixes
69381,69379,Fix agent session history loading,other,,False,other
69466,69464,"fix(i18n): render language list inline below button (no positioning hacks)

Replace portal/fixed/absolute positioning with simple inline rendering.
Language options appear as a regular list directly below the toggle button
in the sidebar footer, avoiding all overflow clipping issues.

Signed-off-by: liucaiwen <liucaiwenseven@163.com>",fix,i18n,False,bug_fixes
70003,70001,"fix(tools): keep upstream HTTP body + exc text in read_url errors

Restore the response body / exception text in read_url error returns so
operators can diagnose a remote failure (HTTP 451, transport errors, etc.)
without grepping logs. Keeps the new logger.warning lines from the parent
commit intact — both paths now surface debug info.

Adjusts the two affected regression tests to assert the debug info is
included rather than scrubbed.",fix,tools,False,bug_fixes
70114,70112,"fix(mcp): surface unresolved market-data symbols

A typo / wrong-suffix / delisted / no-data code vanished from
get_market_data's result (the dict only held winners), so it was
indistinguishable from ""no data"", and a loader exception lost every
already-resolved symbol (P05).

Report any requested code that produced nothing under a reserved
`_unresolved` key (additive — omitted when all codes resolve, so the
all-resolved payload is byte-identical to before) and wrap the
per-group loader.fetch so a blow-up is contained, not opaque. Richer
per-symbol status objects are a deliberate breaking follow-up.

(cherry picked from commit eba2044e982c5d467c808bad05386de3d856d635)",fix,mcp,False,bug_fixes
70130,70128,"fix(mcp): cap get_market_data row output

Every row of every symbol was emitted, so the canonical ""1 symbol,
1 year, daily"" request (~251 rows) breached the MCP token budget and
had to spool to a file, defeating an inline data tool (P07).

Add a max_rows cap (default 250): a symbol exceeding it returns a
head+tail window plus truncation metadata (rows/returned/truncated/
hint); symbols within the cap are unchanged (plain list, so small
queries are byte-identical); max_rows=0 restores the unbounded legacy
behavior. Columnar encoding and envelope de-duplication are broader
follow-ups, out of scope here.

(cherry picked from commit 0e426b1d0523e8c8144c699f89cd4847199e6448)",fix,mcp,False,bug_fixes
70138,70136,"fix(options): reject nan/inf + log dropped loader

options_pricing previously accepted NaN/Inf numeric inputs and
silently produced unreliable Greeks. Reject any non-finite spot,
strike, expiry_days, volatility, or risk_free_rate at the
validation boundary before pricing, and treat a missing result
key as non-finite so a dropped field is flagged degenerate
instead of defaulting to a confident 0.0.

mcp_server.get_market_data: the contained loader-failure path
(P05) now logs the swallowed exception with logger.exception
instead of vanishing silently; the _unresolved fallthrough is
unchanged.",fix,options,False,bug_fixes
