week_start,value,is_anomaly,anomaly_direction,anomaly_score,lower_bound,upper_bound,title_count,event_count,severity,component,reasoning,extraction_method,confidence,event_descriptions,titles_in_week
2020-07-20,29,True,high,4.7,-3.625,11.375,29,29,P4,documentation,"Weekly closures show a well beyond-typical spike (29 vs upper bound 11), covering 29 unique titles across 29 events, focused on documentation, version & bump, with recurring terms like feature, bump, fix, commit, flagged by P1/P2 signal words.",rule_based,0.6498467432950192,"['closed (#223)', 'closed (#233)', 'closed (#208)', 'closed (#224)', 'closed (#212)', 'closed (#197)', 'closed (#82)', 'closed (#238)', 'closed (#199)', 'closed (#227)', 'closed (#229)', 'closed (#222)', 'closed (#176)', 'closed (#226)', 'closed (#215)', 'closed (#237)', 'closed (#55)', 'closed (#234)', 'closed (#161)', 'closed (#47)', 'closed (#235)', 'closed (#231)', 'closed (#188)', 'closed (#228)', 'closed (#221)', 'closed (#113)', 'closed (#230)', 'closed (#236)', 'closed (#232)']","['[Feature Request] Automatic bump on fix or feature', 'Add `cz check --rev-range` to the docs', '[Documentation] External Links and Articles', '[Feature Request] Limit any commit line to 100 characters', '[Feature Request] Support for PEP 621', 'commitzen modifies the output from pre-commit and makes it hard to see', 'Rename ""files"" in configuration', 'fix: add missing `pyyaml` dependency', 'commitzen is not fully compatible with the latest conventional commit', '[Feature Request] Check with CI that all commits use proper format', 'Fix/return code catch', '[Bug Report] Commitizen returns a failing exit code on success.', 'Add tutorial on how to check commit format through `cz check --rev-range`', 'Feat/faq', 'Runtime dependency on setuptools', 'Next', 'Discussion: deprecate configParser', 'feat: add author and author_email to git commit', 'Use pypi api token instead of account/password', 'Exception when command is not given', 'feat(conventional_commits): use and proper support for conventional c…', 'Fix/test bump and refactor changelog', 'Add author to GitCommit', 'fix(bump): add changelog file into stage when running `cz bump --changelog', '[Bug Report] Changelog is not added to the bump commit', 'Add git hook through `cz init`', '2.0.0 breaking changes', 'Setup pre-commit hook in ""cz init""', 'Pre-commit hook requires username and password to intialize']"
2022-08-08,11,True,high,1.1363636363636365,-3.125,7.875,11,11,P3,version & bump,"Weekly closures show a slightly beyond-typical spike (11 vs upper bound 8), covering 11 unique titles across 11 events, focused on version & bump, git integration, with recurring terms like types, fix, improve, classifiers, flagged by P2/P3 signal words.",rule_based,0.65875,"['closed (#503)', 'closed (#403)', 'closed (#547)', 'closed (#544)', 'closed (#521)', 'closed (#500)', 'closed (#552)', 'closed (#553)', 'closed (#492)', 'closed (#493)', 'closed (#548)']","['Support custom types for pre-commit hook', 'fix: capitalize types in default change_type_order', 'test(commands): stores gpg keyring in a temporary directory', '`UnicodeDecodeError` if commit messages contain Unicode characters', 'CZ not bumping patch release', 'cz bump results in UnicodeEncodeError', 'fix(cmd): improve character encoding detection for sub-commands', 'chore: improve package classifiers', 'option to specify newline types', 'feat: determine newline to write with Git', 'Update supported Python classifiers']"
2022-08-15,11,True,high,0.8333333333333334,-3.5,8.5,11,11,P4,documentation,"Weekly closures show a slightly beyond-typical spike (11 vs upper bound 8), covering 11 unique titles across 11 events, focused on documentation, git integration, with recurring terms like changelog, not, error, pre-commit, flagged by P1/P2 signal words.",rule_based,0.6136491228070176,"['closed (#561)', 'closed (#563)', 'closed (#556)', 'closed (#542)', 'closed (#560)', 'closed (#518)', 'closed (#517)', 'closed (#559)', 'closed (#564)', 'closed (#402)', 'closed (#540)']","['cz bump could not find the latest version tag to do incremental changelog when there is custom tag_format', 'test(changelog): fix datetime mocking error', 'cz c error while cz init with cz_commitizen_emoji option', 'failed to check signed commit for user uses different language', 'Pre-commit suggestions use mutable references, not supported', '`cz changelog` is not reporting git errors (`git.py` missing `cmd.return_code` checks)', 'feat(pre-commit): Add commitizen-branch hook', 'Enforce 72 character limit on commit msg header', 'docs: improve setup instructions for pre-commit', 'Changelog change type sections are ordered ""incorrectly""', 'git.get_commits error check']"
2022-09-12,13,True,high,1.5,-3.5,8.5,11,13,P4,version & bump,"Weekly closures show a clearly beyond-typical spike (13 vs upper bound 8), covering 11 unique titles across 13 events, focused on version & bump, documentation, with recurring terms like fix, bump, relax, specification, flagged by P1/P2 signal words.",rule_based,0.6709375,"['closed (#589)', 'closed (#588)', 'closed (#586)', 'closed (#583)', 'closed (#520)', 'closed (#571)', 'closed (#590)', 'closed (#585)', 'closed (#587)', 'closed (#591)', 'closed (#584)', 'closed (#581)', 'closed (#582)']","['Relax specification for argcomplete dependency', 'Conditionally relax specification for termcolor dependency', 'fix(README.md): fix pre-commit install command', '`test_bump_pre_commit_changelog` is failing on `master` (afa0d93) for some environments', 'fix(bump): log git commit stderr and stdout during bump', 'Make empty commit', 'ci(scripts): add commitizen check to CI', 'Bump: support manual version', 'Ensure subject char is lowercase', 'fix(bump.py): `CHANGELOG.md` gets git added and commited correctly', 'feat: add functionality for dev-releases']"
2023-02-06,9,True,high,0.16666666666666666,-3.5,8.5,9,9,P4,version & bump,"Weekly closures show a near-typical spike (9 vs upper bound 8), covering 9 unique titles across 9 events, focused on version & bump, documentation, with recurring terms like bump, docs, github, shield, flagged by P3/P4 signal words.",rule_based,0.78125,"['closed (#667)', 'closed (#663)', 'closed (#646)', 'closed (#614)', 'closed (#292)', 'closed (#664)', 'closed (#668)', 'closed (#644)', 'closed (#666)']","['docs(docs/contributing.md): udpate steps to contribute, add gpg', 'use shield.io badge for github workflow', 'Feature: version providers', 'feat(bump): support prereleases with a start offset', 'Add ability to run arbitrary hooks pre/post version bump', 'docs: use shield.io badge for github workflow', 'chore: add github funding', 'feat(bump): added support for running arbitrary hooks during bump', 'commitizen produces empty commit message after answering prompts']"
2023-04-17,21,True,high,4.7727272727272725,-3.125,7.875,21,21,P4,dependencies,"Weekly closures show a well beyond-typical spike (21 vs upper bound 8), covering 21 unique titles across 21 events, focused on dependencies, build & ci, with recurring terms like bump, build, poetry, deps, flagged by P2/P3 signal words.",rule_based,0.67890503875969,"['closed (#715)', 'closed (#706)', 'closed (#705)', 'closed (#713)', 'closed (#697)', 'closed (#696)', 'closed (#714)', 'closed (#495)', 'closed (#711)', 'closed (#703)', 'closed (#686)', 'closed (#712)', 'closed (#710)', 'closed (#641)', 'closed (#607)', 'closed (#685)', 'closed (#708)', 'closed (#707)', 'closed (#693)', 'closed (#709)', 'closed (#671)']","['Release v3', 'ci(actions)(deps): bump peaceiris/actions-gh-pages from 2 to 3', 'ci(actions)(deps): bump codecov/codecov-action from 1.0.3 to 3.1.2', 'test: fix git_sandbox for git<2.33', 'refactor: set default_install_hook_types', 'feat: draft of the --empty parameter', 'Update deps', 'new plugin system', 'build(poetry)(deps-dev): bump black from 22.12.0 to 23.3.0', 'feat(changelog): add merge-prerelease flag', 'Add `version_type` option to make version compatibly with semver', 'Release/v3', 'build(poetry)(deps-dev): bump pytest-xdist from 3.1.0 to 3.2.1', 'setuptools-scm compatibility', '[FEAT]: 🌄 Sunset `Python 3.6`', '`codecov` dev dependency is deprecated', 'build(poetry)(deps): bump typing-extensions from 4.4.0 to 4.5.0', 'build(poetry)(deps-dev): bump pydocstyle from 5.1.1 to 6.3.0', ""fix: correct a typo in the pre-commit hook's exception message"", 'build(poetry)(deps-dev): bump mkdocs-material from 8.5.11 to 9.1.6', 'chore: fix error message typo']"
2023-04-24,43,True,high,12.772727272727273,-3.125,7.875,43,43,P4,version & bump,"Weekly closures show a well beyond-typical spike (43 vs upper bound 8), covering 43 unique titles across 43 events, focused on version & bump, documentation, with recurring terms like bump, version, changelog, commit, flagged by P1/P2 signal words.",rule_based,0.7360752118644068,"['closed (#334)', 'closed (#658)', 'closed (#690)', 'closed (#625)', 'closed (#395)', 'closed (#700)', 'closed (#555)', 'closed (#153)', 'closed (#604)', 'closed (#717)', 'closed (#701)', 'closed (#670)', 'closed (#444)', 'closed (#721)', 'closed (#718)', 'closed (#600)', 'closed (#531)', 'closed (#364)', 'closed (#665)', 'closed (#454)', 'closed (#286)', 'closed (#150)', 'closed (#726)', 'closed (#529)', 'closed (#496)', 'closed (#461)', 'closed (#598)', 'closed (#549)', 'closed (#248)', 'closed (#130)', 'closed (#436)', 'closed (#423)', 'closed (#725)', 'closed (#702)', 'closed (#694)', 'closed (#570)', 'closed (#463)', 'closed (#687)', 'closed (#681)', 'closed (#428)', 'closed (#425)', 'closed (#345)', 'closed (#652)']","['Proposal for v3', '--major-version-zero is meaningless for current version 3.0.0', 'Bump development dependencies', 'Improve `cz init` command', 'Unclear documentation regarding `bump_map`', 'Support `charset-normalizer` 3.x versions, not just 3.0.x', 'How to add link issue on changelog?', 'fix mypy warning and enforce it in scripts', '[BUG]: Windows CI Tests False-Positive of Passing', 'build(poetry)(deps): bump importlib-metadata from 4.13.0 to 5.2.0', 'Add support for `argcomplete` 3.x', 'Writes git commit messages with AI', 'cz check fails', 'ci(dependabot): add prefix-development', 'build(poetry)(deps): bump argcomplete from 2.1.2 to 3.0.6', ""cz bump after git revert doesn't work"", 'Discussion for PR https://github.com/commitizen-tools/commitizen/pull/486', 'cz changelog --no-prereleases', 'Does not work with python 3.6', 'feat: pre-release seperated changelog', 'Incorporate --version-files flag to cz bump instead of hard-reading it from the config', ""prerelease can't comply with the semver.org specification"", 'Fix/major version zero bump map', 'cz bump fails with --changelog and no local tag exists for local version', '`bump` is also changing dependency versions in `pyproject.toml`, when the versions are the same', 'version store strategy: ""VERSION"" file', 'Commitizen pre-commit fails when using `git commit -v`', 'Add a `--quiet` option', '[Feature Request] Allow commit signing', '[feature] support finding latest relase version in bump version commit message', 'Support placeholders for local version bumping', 'brew install commitizen fail on linux brew', 'chore: add chore to types list', 'Relax specification for argcomplete dependency', '`cz init` fails, When any one or none of the pre-commit hooks are selected', 'Developmental releases', 'No tag found to do an incremental changelog', 'Current release changelog with merged pre-release changelog', 'fix: bump changelog for prerelease without commits', 'Run `cz init` will raise `UnicodeDecodeError`', 'clear way to manage settings', '[Bug] Bump commits ALL files', ""I use https://formulae.brew.sh/formula/commitizen, but can't not use.  Intel macOS Ventura 13.1""]"
2023-05-01,11,True,high,1.1363636363636365,-3.125,7.875,11,11,P4,build & ci,"Weekly closures show a slightly beyond-typical spike (11 vs upper bound 8), covering 11 unique titles across 11 events, focused on build & ci, version & bump, with recurring terms like bump, test, deps, commit, flagged by P1/P2 signal words.",rule_based,0.6063888888888889,"['closed (#728)', 'closed (#727)', 'closed (#695)', 'closed (#729)', 'closed (#610)', 'closed (#734)', 'closed (#689)', 'closed (#576)', 'closed (#731)', 'closed (#682)', 'closed (#678)']","[""test: add test for 'additional' types in conventional commits"", 'build(poetry)(deps): bump importlib-metadata from 4.13.0 to 6.6.0', 'Bump Increments `PATCH` Version on `ci` Commit', 'Fix/deps', 'Issues Running cz bump in ci/cd pipeline', 'fix: add support for importlib_metadata 6', 'Is there any way to use this in a prepare-commit-msg hook?', '`cz init` failed if there is already a config with identical filename (json format)', 'feat(commit): add --write-message-to-file option', 'cz changelog does not create breaking change for feat(pipeline)!', 'Lotram/customizable allowed prefixes']"
2023-06-19,18,True,high,3.6818181818181817,-3.125,7.875,18,18,P4,version & bump,"Weekly closures show a well beyond-typical spike (18 vs upper bound 8), covering 18 unique titles across 18 events, focused on version & bump, dependencies, with recurring terms like bump, build, deps-dev, poetry, flagged by P2/P3 signal words.",rule_based,0.7301204318936878,"['closed (#759)', 'closed (#750)', 'closed (#719)', 'closed (#765)', 'closed (#763)', 'closed (#768)', 'closed (#761)', 'closed (#735)', 'closed (#740)', 'closed (#749)', 'closed (#733)', 'closed (#764)', 'closed (#742)', 'closed (#762)', 'closed (#737)', 'closed (#678)', 'closed (#766)', 'closed (#741)']","['build(deps): bump argcomplete from 3.0.8 to 3.1.1', 'build(poetry)(deps): bump requests from 2.28.2 to 2.31.0', 'build(poetry)(deps-dev): bump types-termcolor from 0.1.1 to 1.1.6.2', 'build(deps-dev): bump pytest-freezer from 0.4.6 to 0.4.8', 'build(deps-dev): bump mkdocs-material from 9.1.15 to 9.1.16', 'Upgrade mypy', 'build(deps-dev): bump mypy from 0.931 to 1.4.0', 'feat: Add option in bump command to redirect git output to stderr', 'fix: use only version tags in changelog', 'build(poetry)(deps-dev): bump types-pyyaml from 5.4.12 to 6.0.12.10', 'Feature: version schemes endpoint', 'build(deps-dev): bump ruff from 0.0.262 to 0.0.274', 'build(poetry)(deps-dev): bump mypy from 0.931 to 1.3.0', 'build(deps-dev): bump pytest from 7.3.1 to 7.3.2', 'build(poetry)(deps): bump tomlkit from 0.11.7 to 0.11.8', 'Lotram/customizable allowed prefixes', 'build(deps-dev): bump ruff from 0.0.262 to 0.0.275', 'Changelog can be generated with non-version tags as a header']"
2023-12-18,18,True,high,1.25,-3.0,13.0,18,18,P4,build & ci,"Weekly closures show a slightly beyond-typical spike (18 vs upper bound 13), covering 18 unique titles across 18 events, focused on build & ci, version & bump, with recurring terms like bump, build, deps-dev, fix, flagged by P2/P3 signal words.",rule_based,0.6974539728682171,"['closed (#940)', 'closed (#943)', 'closed (#944)', 'closed (#942)', 'closed (#936)', 'closed (#800)', 'closed (#935)', 'closed (#939)', 'closed (#934)', 'closed (#927)', 'closed (#903)', 'closed (#926)', 'closed (#922)', 'closed (#933)', 'closed (#930)', 'closed (#928)', 'closed (#941)', 'closed (#924)']","['ci(github): fix codeowners format', 'build(deps-dev): bump mypy from 1.7.1 to 1.8.0', 'build(deps-dev): bump ruff from 0.1.8 to 0.1.9', 'docs(bump): Fix typo in documentation', 'build(deps-dev): bump ruff from 0.0.292 to 0.1.8', 'feat: preserve prerelease linearity', 'build(deps): bump argcomplete from 3.1.4 to 3.2.1', 'ci(github-actions): skip release action if no version is bumped', 'ci(deps): bump actions/setup-python from 4 to 5', 'build(deps-dev): bump mypy from 1.6.1 to 1.7.1', 'ci(github-actions): move the generate sponsor step to docpublish workflow', 'ci(github-actions): fix laber-pr by adding necessary checkout step', 'Upgrade ruff', 'ci(deps): bump actions/labeler from 4 to 5', 'build(deps): bump importlib-metadata from 6.8.0 to 7.0.0', 'build(deps-dev): bump pytest-xdist from 3.3.1 to 3.5.0', 'ci(github-actions): fix labeler typo', 'docs(changelog): remove duplicate versions']"
2024-05-20,33,True,high,1.7857142857142858,-7.5,20.5,33,33,P4,version & bump,"Weekly closures show a clearly beyond-typical spike (33 vs upper bound 20), covering 33 unique titles across 33 events, focused on version & bump, build & ci, with recurring terms like bump, build, deps-dev, file, flagged by P1/P2 signal words.",rule_based,0.6603225806451614,"['closed (#1142)', 'closed (#1133)', 'closed (#827)', 'closed (#1137)', 'closed (#1139)', 'closed (#1132)', 'closed (#1128)', 'closed (#1131)', 'closed (#788)', 'closed (#1136)', 'closed (#1111)', 'closed (#955)', 'closed (#798)', 'closed (#597)', 'closed (#826)', 'closed (#672)', 'closed (#1125)', 'closed (#1123)', 'closed (#1120)', 'closed (#751)', 'closed (#1130)', 'closed (#1106)', 'closed (#871)', 'closed (#841)', 'closed (#1127)', 'closed (#1140)', 'closed (#1110)', 'closed (#757)', 'closed (#790)', 'closed (#1126)', 'closed (#1138)', 'closed (#1095)', 'closed (#916)']","['build(deps): bump typing-extensions from 4.11.0 to 4.12.0', 'fix(base.py): add encoding when open changlelog_file', 'conventional keyword in body would be parsed', 'docs: fix a few typos in CHANGELOG.md and .pre-commit-hooks.yaml', ""ci: skip 'update-cli-screenshots' if no changes"", 'build(deps-dev): bump requests from 2.31.0 to 2.32.0', 'Turn on isort for ruff', 'build(deps-dev): bump mkdocs-material from 9.5.23 to 9.5.24', 'Shortcut for commit types', 'style: move codespell configuration to pyproject.toml', 'Add option for ""cz.toml"" config file', 'Enable multiple locations of config file .cz.*', 'change log was generated with garbage data', 'Global Configuration', '`cz ch` cannot decode Chinese word', 'Be able to configure the allowed prefixes list', 'CLI screenshots will not be updated on Github Pages', 'build(deps-dev): bump pytest from 8.2.0 to 8.2.1', 'fix: add description for subcommands', 'Allow releasing after a release candidate without commits', 'feat(config_files): add suport for ""cz.toml"" config file', 'Add py.typed marker', 'Bumping issue with PATCH version', 'cz bump cannot find version scheme ""semver"" after upgrade', 'Add py.typed file', 'build(deps-dev): bump ruff from 0.4.4 to 0.4.5', 'UnicodeDecodeError when running `cz bump`', '`cz bump` with a breaking change after an RC does not automatically increase the major version', 'Create a flag to build the changelog from commits in multiple git repositories', ""ci(workflow): move 'generate_cli_screenshots' steps to 'docspublish'"", 'Skip ""git push"" is no screenshot is updated in job ""update-cli-screenshots""', 'option `ci` reads `Changes to our CI configuration`, possibly an error', 'cz bump fails if any non semver tag exist']"
2025-05-19,23,True,high,1.9210526315789473,-5.125,13.875,23,23,P3,testing,"Weekly closures show a clearly beyond-typical spike (23 vs upper bound 14), covering 23 unique titles across 23 events, focused on testing, documentation, with recurring terms like refactor, test, cleanup, code, flagged by P1/P2 signal words.",rule_based,0.6919565217391305,"['closed (#1441)', 'closed (#1434)', 'closed (#1414)', 'closed (#1443)', 'closed (#1436)', 'closed (#1416)', 'closed (#1412)', 'closed (#1438)', 'closed (#1422)', 'closed (#1429)', 'closed (#1417)', 'closed (#1426)', 'closed (#1423)', 'closed (#1440)', 'closed (#1439)', 'closed (#1444)', 'closed (#558)', 'closed (#1447)', 'closed (#1448)', 'closed (#1435)', 'closed (#1430)', 'closed (#1437)', 'closed (#1427)']","['ttest test', '`pre-commit` fail even if the problem is fixed automatically', 'feat(cli): add --tag-format argument to changelog command', 'refactor(changelog): minor cleanup', 'docs(ISSUE_TEMPLATE): correct labels', 'refactor: improve readability and fix typos', 'refactor(customize): improve code readability', 'docs(bug_report): add fallback command if cz version --report is not available', 'refactor(bump): code cleanup and better test coverage', 'refactor(bump): add type for out, replace function with re escape', 'refactor(git): code cleanup and test coverage', 'refactor(commit): simplify call', 'test(changelog): code cleanup and better type', 'test test test', 'test new issue github action', 'refactor(BaseConfig): update function name, upgrade mypy version', 'tag message for annotated_tag option', 'fix(defaults): add non-capitalized default constants back and deprecated warning', 'docs(label_pr.yml): add labels based on new PR title', 'Version 4.7.2 breaks cz_github_jira_conventional because of missing defaults.bump_pattern', 'refactor(version_scheme): cleanup', 'docs(label_issues): add logics for adding os related labels', 'refactor(check): code cleanup']"
2025-05-26,33,True,high,4.026315789473684,-5.125,13.875,30,33,P4,documentation,"Weekly closures show a well beyond-typical spike (33 vs upper bound 14), covering 30 unique titles across 33 events, focused on documentation, version & bump, with recurring terms like docs, refactor, fix, bump, flagged by P1/P2 signal words.",rule_based,0.6825797872340426,"['closed (#1464)', 'closed (#1450)', 'closed (#1404)', 'closed (#1487)', 'closed (#247)', 'closed (#1480)', 'closed (#1479)', 'closed (#1452)', 'closed (#1129)', 'closed (#1073)', 'closed (#1486)', 'closed (#1478)', 'closed (#1462)', 'closed (#1442)', 'closed (#1476)', 'closed (#1453)', 'closed (#1428)', 'closed (#1467)', 'closed (#1455)', 'closed (#1458)', 'closed (#1463)', 'closed (#1475)', 'closed (#414)', 'closed (#1449)', 'closed (#1413)', 'closed (#1405)', 'closed (#1465)', 'closed (#1461)', 'closed (#1451)', 'closed (#781)', 'closed (#1477)']","['docs: correct case GitHub', 'build(termcolor): remove termcolor <3 restriction', 'docs: improve clarity of docs and fix typo/grammar issues', 'docs(pull_request_template): add task to fix broken external links in the docs', '[Feature Request] Respect --allow-empty flag', 'build(deps-dev): bump mypy to 1.16.0', 'Add type hints for cli.py', 'docs(bump): rewrite bump about section, fix incorrect version increment rules', ""Add won't added features to FAQ page"", 'commitizen v4', 'docs(contributing): improve documentation for first-time contributors', 'docs(README): fix broken bullet points', 'refactor(git): extract _create_commit_cmd_string, better test coverage', 'Upgrade `mypy` to 1.16', 'refactor(changelog): better typing, yield', 'refactor: misc cleanup', 'fix(question): strict type with pydantic for questions', 'refactor(check): remove unnecessary list construction', 'docs: add installation and usage guide for cz-ai plugin leveraging GP…', 'docs(commit): rewrite command commit page', 'refactor(bump): TypedDict for bump argument', 'Option to allow `fixup!` and `squash!` in commit messages', 'refactor(cli): early return and improve test coverage', 'Inject the output of `cz --help` into README with GitHub workflow', 'README.md Usage section is misleading', 'docs(external_links): typo', 'docs(init): rewrite commands init page', 'docs(faq): add ""features we won\'t add"" section', 'build commit is not eligible to be bumped', 'Add type annotations for the arguments of the CLI entry point']"
