commit_object_id,event_id,message_text,cm_type,cm_scope,cm_breaking,category
16972,16970,chore(deps): lock file maintenance,chore,deps,False,tech_debt
17400,17398,chore(deps): update dependency nock to v14.0.10,chore,deps,False,tech_debt
17619,17617,chore(deps): lock file maintenance,chore,deps,False,tech_debt
18983,18981,ci(action): update github/codeql-action action to v3.29.4,ci,action,False,tech_debt
19091,19089,chore(deps): lock file maintenance,chore,deps,False,tech_debt
19145,19143,chore(deps): update dependency nock to v14.0.6,chore,deps,False,tech_debt
19475,19473,chore(deps): update dependency @types/node to v22.16.3,chore,deps,False,tech_debt
20065,20063,chore(deps): lock file maintenance,chore,deps,False,tech_debt
20168,20166,chore(deps): update dependency @types/node to v22.15.34,chore,deps,False,tech_debt
21738,21736,ci(action): update github/codeql-action action to v3.28.19,ci,action,False,tech_debt
22694,22692,chore(deps): update dependency npm-run-all2 to v8.0.3,chore,deps,False,tech_debt
24522,24520,Changed to No tags can describe,other,,False,other
25825,25823,chore(deps): update dependency sinon to v19.0.5,chore,deps,False,tech_debt
25945,25943,chore(deps): update dependency @types/node to v22.13.12,chore,deps,False,tech_debt
26716,26714,chore(deps): update dependency publint to v0.3.8,chore,deps,False,tech_debt
26765,26763,chore(deps): update dependency @types/node to v22.13.9,chore,deps,False,tech_debt
27204,27202,ci(action): update ossf/scorecard-action action to v2.4.1,ci,action,False,tech_debt
28284,28282,chore(deps): update dependency publint to v0.3.3,chore,deps,False,tech_debt
181624,181622,chore(package): update github to version 5.3.3,chore,package,False,tech_debt
182167,182165,chore(package): update github to version 5.0.1,chore,package,False,tech_debt
182595,182593,"chore(release): releasing component

affects: lerna-semantic-release-get-last-release@2.0.0

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
182860,182858,Merge branch 'caribou' of github.com:atlassian/lerna-semantic-release into caribou,other,,False,other
182948,182946,"chore(release): releasing component

affects: lerna-semantic-release-perform@1.0.0

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
183092,183090,"chore(release): releasing component

affects: lerna-semantic-release@5.0.1

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
183108,183106,"chore(release): releasing component

affects: lerna-semantic-release@5.0.1

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
183309,183307,Merge branch 'fixes' into fix-maxbuffer,other,,False,other
183317,183315,"Merge pull request #22 from atlassian/fixes

Fixes for error parameter",other,,False,other
183501,183499,"Merge pull request #27 from atlassian/dependency-hell

fix: Fix the dependencies",other,,False,other
183557,183555,"chore(release): releasing component

affects: lerna-semantic-release-utils@4.0.1

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
183573,183571,"chore(release): releasing component

affects: lerna-semantic-release-get-last-release@5.0.2

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
183621,183619,"chore(release): releasing component

affects: lerna-semantic-release-analyze-commits@4.0.2

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
183685,183683,"chore(release): releasing component

affects: lerna-semantic-release-get-last-release@5.0.2

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
183725,183723,"chore(release): releasing component

affects: lerna-semantic-release-utils@4.0.1

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
183797,183795,"chore(release): releasing component

affects: lerna-semantic-release-get-last-release@5.0.2

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
183861,183859,"chore(release): releasing component

affects: lerna-semantic-release-io@5.0.1

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
183877,183875,"chore(release): releasing component

affects: lerna-semantic-release-post@5.0.1

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
184109,184107,"chore(release): releasing component

affects: lerna-semantic-release-post@5.0.1

Released from sha b6c191537c5ff1dd7376009f74c6fc5d997a7e4c
Tag for lerna release",chore,release,False,tech_debt
184285,184283,chore(build): move script to before install to not wipe out node_modules,chore,build,False,tech_debt
184317,184315,"chore(release): releasing component

affects: lerna-semantic-release-perform@4.0.1

Released from sha 02a85fa3de257a4b2ce59bc37666dfd7d57a14c8
Tag for lerna release",chore,release,False,tech_debt
184695,184693,chore(package): update github to version 3.1.0,chore,package,False,tech_debt
190928,190926,"chore(package): update tap to version 5.1.0

http://greenkeeper.io/",chore,package,False,tech_debt
191066,191064,feat(gitlab): added support for parsing hosted gitlab repo urls,feat,gitlab,False,feature_work
193271,193269,"chore(package): update cz-conventional-changelog to version 1.1.3

http://greenkeeper.io/",chore,package,False,tech_debt
193400,193398,"chore(package): update nock to version 2.13.0

http://greenkeeper.io/",chore,package,False,tech_debt
193613,193611,"chore(package): update semver to version 5.0.3

http://greenkeeper.io/",chore,package,False,tech_debt
194275,194273,docs(README): add egghead.io tutorial,docs,README,False,docs
195894,195892,"feat(commit-analyzer): Call commit-analyzer multiple times

type.js will now call commit-analyzer multiple times, and keep track of the
release type itself. This makes the commit-analyzer drastically simpler.

BREAKING CHANGE:
	The commit-analyzer plugin is now called only once, and with only a single
	commit (as the `commit` config option, vs. `commits`). The plugin also does
	not have to keep track of the release type for multiple commits. To migrate,
	simply have your plugin only accept and parse a single commit. This should
	reduce the complexity a good deal.",feat,commit-analyzer,False,feature_work
195902,195900,"feat(commit-analyzer): Call commit-analyzer multiple times

type.js will now call commit-analyzer multiple times, and keep track of the
release type itself. This makes the commit-analyzer drastically simpler.

BREAKING CHANGE:
	The commit-analyzer plugin is now called only once, and with only a single
	commit (as the `commit` config option, vs. `commits`). The plugin also does
	not have to keep track of the release type for multiple commits. To migrate,
	simply have your plugin only accept and parse a single commit. This should
	reduce the complexity a good deal.",feat,commit-analyzer,False,feature_work
195910,195908,"feat(type): Add support for rskip

Add support for rskip release type, and skipping releases.
Skipping releases is supported by semantic-release/commit-analyzer#2.

Fixes #41",feat,type,False,feature_work
195958,195956,docs(readme): enhance plugin section grammar,docs,readme,False,docs
197313,197311,chore(tests): add coverage reports and coveralls,chore,tests,False,tech_debt
199166,199164,test(postpublish): get commit hash in detached HEAD mode,test,postpublish,False,tech_debt
199500,199498,feat(release): configure github api endpoint via environment variables,feat,release,False,feature_work
199557,199555,fix(cli): npm install abbrev,fix,cli,False,bug_fixes
162087,162085,feat: add `tagFormat` option to customize Git tag name,feat,,False,feature_work
162182,162180,"fix: prioritize `GIT_CREDENTIALS` for gtit credentials

Allow to defined a both `GIT_CREDENTIALS` for repository access and `GH_TOKEN` or `GL_TOKEN` for API access",fix,,False,bug_fixes
163356,163354,fix(package): update cosmiconfig to version 4.0.0,fix,package,False,bug_fixes
163505,163503,chore(package): update prettier to version 1.10.0,chore,package,False,tech_debt
169294,169292,refactor: Simplify file tree,refactor,,False,tech_debt
173155,173153,fix: Import plugin when running globally,fix,,False,bug_fixes
174767,174765,Merge branch 'caribou' into engines-node-4,other,,False,other
176457,176455,Merge branch 'caribou' into node-8-only,other,,False,other
181709,181707,chore(package): update nock to version 9.0.0,chore,package,False,tech_debt
182499,182497,"fix(test): test fix to make sure release process is working

affects: lerna-semantic-release-pre",fix,test,False,bug_fixes
182515,182513,docs(changelog): appending to changelog,docs,changelog,False,docs
182547,182545,docs(changelog): appending to changelog,docs,changelog,False,docs
182587,182585,test(dummy): delete dummy package as it was causing bootstrap issues. Revert this commit later,test,dummy,False,tech_debt
182804,182802,"chore(release): releasing component

affects: lerna-semantic-release-perform@1.0.0

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
182972,182970,"chore(release): releasing component

affects: lerna-semantic-release-utils@1.0.0

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
182996,182994,"chore(release): releasing component

affects: lerna-semantic-release-analyze-commits@1.0.0

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
183012,183010,"chore(release): releasing component

affects: lerna-semantic-release-io@1.0.0

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
183261,183259,chore: clean up scripts,chore,,False,tech_debt
183341,183339,"refactor(post): Use new lerna-semantic-release-post package

The new post package does not longer add, commit & push the CHANGELOG.md automatically

BREAKING CHANGE: no more CHANGELOG.md auto-commit & push",refactor,post,False,tech_debt
183381,183379,chore: bump lerna-semantic-release package,chore,,False,tech_debt
183413,183411,Merge branch 'caribou' into move-changelog-to-package,other,,False,other
183517,183515,"chore(release): releasing component

affects: lerna-semantic-release-get-last-release@5.0.2

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
183661,183659,"chore(release): releasing component

affects: lerna-semantic-release-pre@4.0.2

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
183917,183915,"chore(release): releasing component

affects: lerna-semantic-release-io@5.0.1

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
184045,184043,"chore(release): releasing component

affects: lerna-semantic-release-post@5.0.1

Released from sha undefined
Tag for lerna release",chore,release,False,tech_debt
184221,184219,chore(debug): remove trees,chore,debug,False,tech_debt
184293,184291,"chore(release): releasing component

affects: lerna-semantic-release-analyze-commits@4.0.2

Released from sha 02a85fa3de257a4b2ce59bc37666dfd7d57a14c8
Tag for lerna release",chore,release,False,tech_debt
184405,184403,Merge branch 'caribou' of github.com:atlassian/lerna-semantic-release into caribou,other,,False,other
184488,184486,chore(package): update lodash to version 4.16.2,chore,package,False,tech_debt
185029,185027,"fix(gitlog): increase maxBuffer

This fixes issue #286. This is needed for repositories with a lot of commits and/or a big changelog.",fix,gitlog,False,bug_fixes
185717,185715,chore(package): update standard to version 8.0.0,chore,package,False,tech_debt
186048,186046,chore(package): update nyc to version 8.1.0,chore,package,False,tech_debt
187948,187946,"chore(package): update run-auto to version 2.0.0

https://greenkeeper.io/",chore,package,False,tech_debt
189152,189150,"fix: only ever change version field in published package.json

Closes #203",fix,,False,bug_fixes
190411,190409,Merge branch 'caribou' into patch-1,other,,False,other
191307,191305,"chore(package): update tap to version 4.0.0

http://greenkeeper.io/",chore,package,False,tech_debt
193902,193900,test: end tests properly,test,,False,tech_debt
194970,194968,"feat(gitlab): provide support for gitlab based repositories. To enable the support the github based verification checks are refactord into own verificationConditions plugin. Also the plugin mechanism is tweeked a little so that the travis verification Conditions can now be optional.

The configuration for gitlab scenarios is as follows:
package.json
{
 ""release"": {
    ""debug"": false,
    ""verifyConditions"": ""semantic-release/dist/lib/plugin-noop""
  },
  scripts: {
    ""semantic-release"": ""semantic-release pre && npm publish""
  }
}",feat,gitlab,False,feature_work
196652,196650,docs(readme): various grammar fixes,docs,readme,False,docs
198871,198869,docs(readme): fix ignore scripts flag,docs,readme,False,docs
199174,199172,refactor(post): use git-head instead of exec,refactor,post,False,tech_debt
199434,199432,test(prepublish): initial scenario,test,prepublish,False,tech_debt
199451,199449,"fix(version): use $npm_config_registry variable to ensure the right registry

BREAKING CHANGE: This breaks the usage of the `semantic-release` CLI outside of npm scripts.",fix,version,False,bug_fixes
1151,1149,chore(deps): update dependency c8 to v12,chore,deps,False,tech_debt
1187,1185,ci(action): update github/codeql-action action to v4.37.1,ci,action,False,tech_debt
1929,1927,chore(deps): update dependency mockserver-client to v7.3.0,chore,deps,False,tech_debt
2115,2113,chore(deps): update dependency testcontainers to v12.0.4,chore,deps,False,tech_debt
2599,2597,chore(deps): update dependency dockerode to v5.0.1,chore,deps,False,tech_debt
2687,2685,chore(deps): update dependency got to v15.0.6,chore,deps,False,tech_debt
2771,2769,chore(deps): lock file maintenance,chore,deps,False,tech_debt
3342,3340,test: add tests for core delegation and dry-run policy handling,test,,False,tech_debt
3366,3364,docs: update README to include information about the new core engine integration,docs,,False,docs
3854,3852,chore(deps): update dependency js-yaml to v4.2.0,chore,deps,False,tech_debt
3938,3936,ci(action): update github/codeql-action action to v4.36.1,ci,action,False,tech_debt
5396,5394,chore(deps): update dependency ava to v8,chore,deps,False,tech_debt
6116,6114,chore(deps): update dependency got to v15.0.1,chore,deps,False,tech_debt
6440,6438,chore(deps): update dependency lodash-es to v4.18.1 [security],chore,deps,False,tech_debt
6672,6670,ci(action): update github/codeql-action action to v4.35.1,ci,action,False,tech_debt
7759,7757,"test(integration): push local git notes to ""remote"" test repo

to avoid them being pruned by personal config when unshallowing the test repo",test,integration,False,tech_debt
7833,7831,chore(deps): update npm to v11.11.0,chore,deps,False,tech_debt
8338,8336,chore(deps): update dependency @types/node to v24.10.11,chore,deps,False,tech_debt
8946,8944,ci(action): update github/codeql-action action to v4.32.0,ci,action,False,tech_debt
9576,9574,ci(action): update actions/setup-node action to v6.2.0,ci,action,False,tech_debt
10052,10050,chore(deps): update dependency fs-extra to v11.3.3,chore,deps,False,tech_debt
10233,10231,chore(deps): update dependency @types/node to v24.10.4,chore,deps,False,tech_debt
11215,11213,ci(action): update github/codeql-action action to v4.31.5,ci,action,False,tech_debt
11772,11770,chore(deps): update dependency js-yaml to v4.1.1,chore,deps,False,tech_debt
13181,13179,chore(deps): update dependency @types/node to v22.18.12,chore,deps,False,tech_debt
13984,13982,"docs(trusted-publishing): mention the updated restrictions for auth against the officail registry

for semantic-release/npm#958",docs,trusted-publishing,False,docs
14384,14382,test(verdaccio): update to the current major of verdaccio,test,verdaccio,False,tech_debt
14710,14708,chore(deps): update dependency p-retry to v7.1.0,chore,deps,False,tech_debt
15602,15600,chore(deps): lock file maintenance,chore,deps,False,tech_debt
16216,16214,"Update .git-blame-ignore-revs

# style: prettier (#2670)
b06c9bbe4c6be121c5561b356d8c465c1cadffba
# style: upgraded prettier to v3 (#2863)
272af210523804de782b3076f05e56bcb4aeeb8f",other,,False,other
18185,18183,ci(action): update github/codeql-action action to v3.29.5,ci,action,False,tech_debt
19957,19955,chore(deps): update dependency @types/node to v22.16.0,chore,deps,False,tech_debt
20208,20206,ci(action): update github/codeql-action action to v3.29.1,ci,action,False,tech_debt
21192,21190,chore(deps): lock file maintenance,chore,deps,False,tech_debt
21668,21666,docs(skipPush): clarify that repository pull permission are still required,docs,skipPush,False,docs
22654,22652,chore(deps): update dependency @types/node to v22.15.20,chore,deps,False,tech_debt
23068,23066,docs(issue-template): more directly ask for improved detail for bug reports,docs,issue-template,False,docs
23912,23910,Update plugins-list.md,other,,False,other
24498,24496,fix some tests,other,,False,other
24530,24528,fix 2 tests,other,,False,other
25307,25305,chore(deps): update dependency publint to v0.3.10,chore,deps,False,tech_debt
25985,25983,chore(deps): lock file maintenance,chore,deps,False,tech_debt
26906,26904,chore(deps): update dependency @types/node to v22.13.8,chore,deps,False,tech_debt
27025,27023,chore(deps): lock file maintenance,chore,deps,False,tech_debt
28668,28666,ci(action): update actions/setup-node action to v4.2.0,ci,action,False,tech_debt
30925,30923,chore(deps): update npm to v10.9.1,chore,deps,False,tech_debt
32224,32222,chore(deps): lock file maintenance,chore,deps,False,tech_debt
32467,32465,ci(action): update github/codeql-action action to v3.27.0,ci,action,False,tech_debt
32678,32676,"fix(branch-naming): prevent non-range versions from being identified as maintenance branches

This change makes the second segment the optional one rather than the third segment. That ensures that a maintenance branch always needs to end with `.x`

Co-authored-by: Matt Travi <programmer@travi.org>",fix,branch-naming,False,bug_fixes
33350,33348,ci(action): update actions/checkout action to v4.2.0,ci,action,False,tech_debt
34589,34587,chore(deps): lock file maintenance,chore,deps,False,tech_debt
36548,36546,test(concurrency): run test suites serially to avoid resource issues during execution,test,concurrency,False,tech_debt
36623,36621,chore(deps): update dependency lockfile-lint to v4.14.0,chore,deps,False,tech_debt
37196,37194,chore(deps): update dependency prettier to v3.3.1,chore,deps,False,tech_debt
37443,37441,ci(action): update github/codeql-action action to v3.25.7,ci,action,False,tech_debt
37899,37897,fix: ensure that only valid SemVer tags can be created (prefix is the only exception),fix,,False,bug_fixes
38256,38254,chore(deps): update npm to v10.8.0,chore,deps,False,tech_debt
38350,38348,ci(action): update github/codeql-action action to v3.25.5,ci,action,False,tech_debt
38547,38545,ci(action): update ossf/scorecard-action action to v2.3.3,ci,action,False,tech_debt
39996,39994,"docs(release-commits): highlighted that we are not encouraging commits of package.json changes

but providing guidance for folks that still choose to do so, despite our recommendation",docs,release-commits,False,docs
41262,41260,chore(deps): lock file maintenance,chore,deps,False,tech_debt
42338,42336,chore(deps): update dependency prettier to v3.2.5,chore,deps,False,tech_debt
42691,42689,chore(deps): lock file maintenance,chore,deps,False,tech_debt
42771,42769,ci(action): update github/codeql-action action to v3.23.2,ci,action,False,tech_debt
43174,43172,Merge branch 'master' into feat-configurable-tag-time,other,,False,other
46349,46347,chore: fix typos,chore,,False,tech_debt
49887,49885,style: fix lint issue,style,,False,tech_debt
53187,53185,chore(prettier): ignored formatting change for v3 upgrade from git blame,chore,prettier,False,tech_debt
53230,53228,fix(deps): update dependency read-pkg-up to v10,fix,deps,False,bug_fixes
53408,53406,ci(action): update ossf/scorecard-action action to v2.2.0,ci,action,False,tech_debt
53909,53907,chore(deps): lock file maintenance,chore,deps,False,tech_debt
54449,54447,chore: update the lockfile,chore,,False,tech_debt
56173,56171,fix(deps): update dependency env-ci to v9,fix,deps,False,bug_fixes
56536,56534,chore(deps): pin dependencies,chore,deps,False,tech_debt
56605,56603,fix(deps): update dependency @semantic-release/npm to v10,fix,deps,False,bug_fixes
59381,59379,fix(deps): update dependency cosmiconfig to v8,fix,deps,False,bug_fixes
59469,59467,docs: update GH Actions recipe actions to v3,docs,,False,docs
59660,59658,Merge branch 'master' into patch-1,other,,False,other
59709,59707,chore(deps): update dependency testdouble to v3.16.8,chore,deps,False,tech_debt
60213,60211,fix: extract errors from errors property,fix,,False,bug_fixes
60737,60735,test(integration): omitted the `GITHUB_ACTION` env var as well,test,integration,False,tech_debt
60820,60818,Merge branch 'master' of github.com:semantic-release/semantic-release into beta,other,,False,other
60844,60842,Merge branch 'master' of github.com:semantic-release/semantic-release into beta,other,,False,other
60880,60878,"test(index): forced plugins to use semantic-release beta

which deduped env-ci to the esm-only version, allowing test double to stub properly",test,index,False,tech_debt
61543,61541,"test(get-config): fixed stubbing of the plugins module

for #2543",test,get-config,False,tech_debt
61920,61918,refactor(plugins): removed console.logs and resolved lint issues,refactor,plugins,False,tech_debt
61928,61926,Merge branch 'master' of github.com:semantic-release/semantic-release into async-import,other,,False,other
62409,62407,chore(deps): update dependency nock to v13.2.9,chore,deps,False,tech_debt
64388,64386,docs: fix typo,docs,,False,docs
66047,66045,"build(deps): bump trim-off-newlines from 1.0.1 to 1.0.3

Bumps [trim-off-newlines](https://github.com/stevemao/trim-off-newlines) from 1.0.1 to 1.0.3.
- [Release notes](https://github.com/stevemao/trim-off-newlines/releases)
- [Commits](https://github.com/stevemao/trim-off-newlines/compare/v1.0.1...v1.0.3)

---
updated-dependencies:
- dependency-name: trim-off-newlines
  dependency-type: indirect
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps,False,tech_debt
67280,67278,chore(deps): update dependency nock to v13.0.3,chore,deps,False,tech_debt
67352,67350,"Merge pull request #124 from semantic-release-plus/renovate/cosmiconfig-7.x

fix(deps): update dependency cosmiconfig to v7",other,,False,other
67440,67438,chore(deps): update dependency tempy to v0.7.0,chore,deps,False,tech_debt
67456,67454,chore(deps): update dependency tempy to v0.7.1,chore,deps,False,tech_debt
67592,67590,chore(deps): update dependency nock to v13.0.6,chore,deps,False,tech_debt
67905,67903,fix(deps): update dependency lodash to ^4.17.20,fix,deps,False,bug_fixes
68001,67999,"Merge pull request #202 from semantic-release-plus/renovate/npm-lodash-vulnerability

chore(deps): update dependency lodash to 4.17.21 [security]",other,,False,other
68177,68175,"ci: release should run every time after test has passed

* updates job order to be lint, test, release
* running release on every pr/trunk commit will make sure we are utilizing all the functionality of semantic-release",ci,,False,tech_debt
68329,68327,chore(deps): update dependency lint-staged to v11.2.3,chore,deps,False,tech_debt
69082,69080,"fix: upgrade `marked` to resolve ReDos vulnerability (#2330)

BREAKING CHANGE: node v15 has been removed from our defined supported versions of node. this was done to upgrade to compatible versions of `marked` and `marked-terminal` that resolved the ReDoS vulnerability. removal of support of this node version should be low since it was not an LTS version and has been EOL for several months already.",fix,,False,bug_fixes
70461,70459,fix(deps): update dependency env-ci to v8,fix,deps,False,bug_fixes
71037,71035,Fix typo in `troubleshooting.md`,other,,False,other
73342,73340,Merge branch 'master' of https://github.com/semantic-release-plus/semantic-release into beta,other,,False,other
73414,73412,"Merge pull request #34 from semantic-release/master

Sync Upstream v15.14.0",other,,False,other
73527,73525,Merge branch 'master' of https://github.com/semantic-release/semantic-release into merge-upstream-16.0.2,other,,False,other
73543,73541,Update dependency got to v10.3.0,other,,False,other
73639,73637,"Merge pull request #51 from semantic-release-plus/renovate/got-10.x

chore(deps): update dependency got to v10.5.5",other,,False,other
73647,73645,chore(deps): update dependency codecov to v3.6.5,chore,deps,False,tech_debt
73679,73677,"Merge pull request #66 from semantic-release-plus/sync-upstream-17.0.4

Sync upstream 17.0.4",other,,False,other
73735,73733,chore(deps): update dependency dockerode to v3.1.0,chore,deps,False,tech_debt
73839,73837,chore(deps): update dependency nyc to v15.0.1,chore,deps,False,tech_debt
73879,73877,test: updates function declaration to match updated syntax,test,,False,tech_debt
73903,73901,"Merge pull request #89 from semantic-release-plus/renovate/pin-dependencies

chore(deps): pin dependencies",other,,False,other
74167,74165,chore(deps): update dependency nock to v13.0.3,chore,deps,False,tech_debt
74319,74317,chore(deps): update dependency got to v11.6.2,chore,deps,False,tech_debt
74639,74637,chore(deps): update dependency nock to v13.0.9,chore,deps,False,tech_debt
74839,74837,docs: update .all-contributorsrc [skip ci],docs,,False,docs
74895,74893,Merge branch 'master' of https://github.com/semantic-release/semantic-release into latest-upstream,other,,False,other
74967,74965,"docs(plugin developer guide): correction, additional details / advanced (#1961)

A correction to the earlier documentation: the ""nextRelease"" object is NOT similar to the
lastRelease and there are some differences. Because of this, the object is now documented as a
separate entry. Added also information on how the error handling should be done so that
semantic-release would be able to handle errors from plugins properly and call ""fail"" lifecycle
plugins. Included some more advanced information on how the analyzeCommits-lifecycle plugins work
and how the result of the initial analyzer can be overridden. This is an edge case, but could happen
and is good to understand.",docs,plugin developer guide,False,docs
74975,74973,docs(README): improve sentence (#1962),docs,README,False,docs
75175,75173,chore(deps): update dependency husky to v7,chore,deps,False,tech_debt
77662,77660,"Merge pull request #25 from semantic-release-plus/renovate/marked-0.x

fix(deps): update dependency marked to ^0.8.0",other,,False,other
77710,77708,chore(deps): update dependency sinon to v8,chore,deps,False,tech_debt
77822,77820,Pin dependency got to 10.2.2,other,,False,other
78174,78172,Merge branch 'master' of https://github.com/semantic-release/semantic-release into merge-upstream-17.0.6,other,,False,other
78382,78380,chore(deps): update dependency got to v11.4.0,chore,deps,False,tech_debt
78486,78484,chore(deps): update dependency ava to v3.11.0,chore,deps,False,tech_debt
78638,78636,chore(deps): update dependency tempy to v0.7.0,chore,deps,False,tech_debt
78686,78684,chore(deps): update dependency sinon to v9.2.0,chore,deps,False,tech_debt
78926,78924,"Merge pull request #173 from semantic-release-plus/mono-repo-docs

docs(recipes): adds documentation on how to use with an nx monorepo",other,,False,other
78950,78948,chore(deps): update dependency nock to v13.0.9,chore,deps,False,tech_debt
78990,78988,chore(deps): update dependency tempy to v1.0.1,chore,deps,False,tech_debt
79014,79012,chore(deps): update dependency p-retry to v4.5.0,chore,deps,False,tech_debt
79038,79036,docs: update README.md [skip ci],docs,,False,docs
79046,79044,docs: create .all-contributorsrc [skip ci],docs,,False,docs
79078,79076,docs: update .all-contributorsrc [skip ci],docs,,False,docs
79118,79116,chore(deps): update dependency codecov to v3.8.2,chore,deps,False,tech_debt
79158,79156,Merge branch 'master' into all-contributors/add-JoA-MoS,other,,False,other
79222,79220,chore(deps): update dependency sinon to v11,chore,deps,False,tech_debt
79366,79364,"fix: updates release script to run on all branches and use the current directory and the package

previous script would use the previously published version, this will make sure we are eating our own dogfood.",fix,,False,bug_fixes
79406,79404,fix(deps): update dependency marked to v3,fix,deps,False,bug_fixes
79534,79532,Merge branch 'master' of https://github.com/semantic-release-plus/semantic-release into update-from-master,other,,False,other
79924,79922,ci(test): set node version explicitly in `test` job,ci,test,False,tech_debt
80099,80097,"Revert ""fix(deps): update dependency marked to v3""

This reverts commit 6e4beb8314d556524341657d88817061300259a3.",other,,False,other
23929,23927,Merge branch 'patch-1' of https://github.com/keliansb/semantic-release into patch-1,other,,False,other
24326,24324,chore(deps): update dependency @types/node to v22.15.1,chore,deps,False,tech_debt
24447,24445,"Update git.js

2-space indention",other,,False,other
24661,24659,chore(deps): lock file maintenance,chore,deps,False,tech_debt
24891,24889,ci(action): update actions/setup-node action to v4.4.0,ci,action,False,tech_debt
